"","suppdem","age","party_reg_state","party_primary_state","sex","combined_ethnicity_4way","single","married","num_children","children_3plus","hasreligion","catholic","christian","bible_reader","interest_in_religion","donrever_1","liberal_donor","conservative_donor","contbrel_1","contbpol_1","contbhlt_1","blue_collar","farmer","professional_technical","retired","apparel_1","bookmusc_1","electrnc_1","boatownr_1","cat_1","environm_1","outdgrdn_1","outdoor_1","guns_1","golf_1","investor_1","veteran_1","expensive_items_1","cnty_pct_religious","cnty_pct_evangelical","district_status","property_status","collapsed_educ","relative_income"
"6110","N",68,1,0,"M","W",0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0.72108,0.03945,2,2,"1",0.581835108
"6111","Y",91,1,1,"M","B",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.64208,0.04375,2,2,"2",0.403337969
"6112","N",75,0,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594908889,0.332138889,1,0,"2",0.487552183
"6113","N",58,1,1,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0.483328889,0.232138889,2,2,"4",1.235734535
"6114","N",69,1,1,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0.381188889,0.08267,2,2,"1",1.211151737
"6115","Y",30,1,1,"F","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48772,0.074988889,3,0,"2",1.089907049
"6116","Y",64,1,0,"M","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0.397578889,0.108878889,3,2,"1",0.878974688
"6117","N",59,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.422648889,0.0236,2,2,"4",1.433324802
"6118","Y",25,0,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.341258889,0.17059,2,2,"2",0.547789951
"6119","N",35,1,1,"M","W",0,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0.44062,0.12425,1,2,"1",1.057058678
"6120","N",55,1,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.322078889,0.17487,1,2,"4",1.151568326
"6121","N",71,0,0,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0.496208889,0.15025,1,2,"2",1.224954064
"6122","N",47,1,0,"F","W",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.689308889,0.17356,1,2,"2",1.241543568
"6123","Y",63,1,0,"M","B",0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0.490448889,0.156008889,2,2,"4",2.458924779
"6124","N",57,0,1,"F","W",0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0.6257,0.508648889,2,2,"2",1.147174035
"6125","Y",86,1,1,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0.304388889,0.14502,2,2,"1",1.528608193
"6126","N",63,0,1,"F","W",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.65532,0.103268889,1,2,"1",0.623173457
"6127","N",86,1,1,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0.473268889,0.14258,3,2,"2",0.505469176
"6128","Y",73,0,1,"F","B",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0.448008889,0.09115,3,2,"4",1.491213929
"6129","Y",21,1,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572648889,0.022788889,2,0,"4",0.875
"6130","Y",57,0,1,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0.34799,0.227408889,2,2,"2",0.943339422
"6131","Y",70,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39073,0.140008889,2,0,"2",0.441118551
"6132","Y",77,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0.345338889,0.112518889,2,2,"2",0.817148444
"6133","N",67,0,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0.497528889,0.217008889,2,2,"1",0.435622561
"6134","Y",82,0,0,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0.51661,0.16278,2,2,"2",0.934847371
"6135","N",89,0,1,"M","W",0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0.74732,0.235,2,2,"2",0.346140533
"6136","N",37,1,0,"M","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.420828889,0.18934,2,2,"1",1.43038524
"6137","N",32,0,1,"F","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0.60434,0.19902,2,2,"2",1.451421801
"6138","Y",31,1,0,"M","W",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.35893,0.099908889,3,2,"2",0.961719781
"6139","N",47,0,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7085,0.25424,1,2,"2",1.777962159
"6140","N",62,0,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.59621,0.083348889,3,2,"2",0.290555142
"6141","N",85,1,1,"F","W",0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.60197,0.07284,2,2,"1",0.43270497
"6142","N",20,0,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0.527128889,0.08318,2,2,"2",1.257498258
"6143","N",77,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.478698889,0.08112,2,2,"2",0.712712194
"6144","Y",32,0,1,"F","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53746,0.24725,3,2,"2",2.087682672
"6145","Y",55,1,1,"M","W",0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0.607128889,0.45605,2,2,"1",1.836895355
"6146","N",54,0,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0.37742,0.17137,1,2,"2",1.653116124
"6147","N",49,1,1,"M","H",0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0.435568889,0.083408889,3,2,"2",2.491057741
"6148","N",80,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0.376828889,0.14333,2,2,"2",0.423407113
"6149","N",63,0,0,"M","W",0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.46862,0.09498,2,2,"1",2.198437952
"6150","N",59,0,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.56435,0.168258889,3,2,"2",0.878495047
"6151","Y",23,1,0,"M","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0.35761,0.077238889,3,2,"2",1.596169194
"6152","N",32,1,0,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.57557,0.020678889,2,2,"1",1.188435162
"6153","N",74,0,1,"M","W",0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.491338889,0.185688889,2,2,"2",1.006353842
"6154","N",80,0,1,"F","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0.57725,0.10873,3,2,"2",0.663332993
"6155","N",69,1,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0.39841,0.10026,2,2,"4",1.69117769
"6156","Y",44,0,1,"F","W",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.37742,0.17137,3,2,"4",1.034679606
"6157","N",28,0,1,"M","W",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.71549,0.131908889,3,2,"1",0.715295103
"6158","Y",58,0,0,"F","W",0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0.503768889,0.08284,2,2,"2",1.44901286
"6159","Y",80,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0.472898889,0.273078889,1,2,"4",0.504731861
"6160","N",58,1,0,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515768889,0.05245,3,1,"2",2.432838139
"6161","N",31,1,1,"F","W",0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0.63582,0.06778,2,2,"2",0.952355758
"6162","N",28,0,1,"F","B",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.48831,0.327078889,2,2,"2",2.459016393
"6163","Y",40,0,1,"F","B",0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.575408889,0.253908889,2,2,"2",1.53098169
"6164","N",76,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0.36048,0.22893,2,2,"2",2.26400508
"6165","N",74,1,0,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0.40054,0.09579,2,2,"2",0.741814749
"6166","N",56,1,0,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0.671288889,0.0298,3,2,"4",2.180898239
"6167","Y",58,1,0,"M","B",0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0.397578889,0.108878889,3,2,"2",1.493508058
"6168","Y",85,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.64459,0.03692,3,2,"2",0.296471983
"6169","N",68,1,0,"M","W",1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0.652658889,0.589538889,2,2,"2",0.541734383
"6170","N",89,0,1,"M","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.3878,0.233008889,2,2,"2",0.290396183
"6171","Y",27,1,1,"F","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37661,0.27911,1,0,"2",1.39308892
"6172","Y",81,1,1,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.61307,0.06726,3,2,"4",0.269617247
"6173","N",90,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.374778889,0.153718889,2,2,"4",0.279677252
"6174","N",63,1,0,"F","W",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0.292018889,0.13253,1,2,"2",2.132669836
"6175","N",94,0,1,"F","W",0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.525168889,0.16518,1,2,"2",0.254861982
"6176","Y",24,1,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22609,0.01676,1,1,"2",0.87508552
"6177","N",69,0,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0.60261,0.414328889,2,2,"2",1.298737185
"6178","N",56,0,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0.59621,0.083348889,2,2,"2",0.970577134
"6179","N",27,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.491138889,0.23671,2,2,"2",1.233842538
"6180","N",35,0,0,"F","W",0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.508438889,0.090518889,2,2,"2",0.924068011
"6181","N",67,0,1,"M","W",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0.36142,0.09279,1,2,"1",0.477213076
"6182","N",37,1,0,"F","W",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.480120737,0.157865133,3,2,"2",0.592871591
"6183","N",49,0,1,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0.710048889,0.455258889,3,2,"2",7.845648867
"6184","N",42,0,1,"M","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497278889,0.11753,2,1,"2",1.815896075
"6185","N",70,1,1,"M","W",1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.53322,0.059758889,3,2,"4",0.335771675
"6186","N",28,1,1,"M","B",0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0.364768889,0.0844,1,2,"2",0.97480968
"6187","Y",46,1,1,"M","W",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.61307,0.06726,3,1,"4",0.60629268
"6188","Y",65,0,1,"F","B",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455458889,0.17133,2,1,"4",2.435460302
"6189","N",77,0,1,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0.44961,0.0957,2,2,"2",0.160862222
"6190","Y",29,1,1,"F","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538018889,0.307698889,1,2,"2",1.136485472
"6191","N",83,0,1,"F","W",0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0.66732,0.484958889,1,2,"1",0.395641853
"6192","N",55,0,1,"F","W",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0.448008889,0.09115,2,2,"1",1.886792453
"6193","N",68,0,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362508889,0.118218889,2,1,"2",0.48994327
"6194","Y",47,1,1,"F","W",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.473268889,0.14258,3,2,"4",1.551814834
"6195","N",61,0,1,"M","W",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0.74732,0.235,2,2,"2",1.071551323
"6196","N",59,1,1,"M","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.296898889,0.08023,2,1,"2",1.155793645
"6197","Y",33,1,1,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.56234,0.03617,2,1,"2",0.985736989
"6198","Y",21,1,1,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531038889,0.082968889,3,2,"2",3.557405108
"6199","Y",54,1,0,"M","W",0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0.420828889,0.18934,2,2,"2",1.982779694
"6200","Y",49,1,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.35037,0.17805,3,2,"1",1.483420593
"6201","N",22,0,0,"F","W",0,1,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.51661,0.16278,2,2,"2",1.863286751
"6202","N",84,1,1,"F","W",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.59108,0.17508,2,2,"2",1.159053791
"6203","N",25,1,1,"M","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.37398,0.0937,1,2,"1",2.403957284
"6204","Y",93,0,0,"M","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.62819,0.15627,1,2,"4",0.401868689
"6205","Y",23,0,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.46862,0.09498,1,2,"2",1.047885177
"6206","N",38,0,1,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.5247,0.116108889,2,2,"2",0.469220913
"6207","Y",51,0,1,"F","B",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.582788889,0.333388889,2,2,"2",1.469732692
"6208","N",64,1,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0.70345,0.111798889,2,2,"1",0.667181225
"6209","Y",25,0,1,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56435,0.168258889,2,2,"2",1.465459128
"6210","Y",67,1,1,"F","H",0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.521378889,0.258268889,2,2,"4",1.013451262
"6211","N",56,1,0,"U","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307208889,0.10415,1,0,"2",1.595267373
"6212","Y",49,0,0,"F","B",0,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,0.697388889,0.30473,2,2,"1",0.861844895
"6213","N",42,1,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.39841,0.10026,2,2,"1",0.811825593
"6214","Y",35,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0.381188889,0.08267,2,1,"1",1.590316337
"6215","Y",20,0,1,"M","H",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56435,0.168258889,2,2,"2",1.973404578
"6216","N",73,1,1,"F","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.44918,0.10364,1,2,"1",0.72818653
"6217","N",70,0,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0.39181,0.17959,1,2,"2",1.562915669
"6218","Y",38,1,0,"F","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.515768889,0.05245,3,2,"1",1.664462584
"6219","Y",61,1,0,"F","H",1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.49511,0.056618889,2,2,"1",1.604464597
"6220","N",38,0,0,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.508878889,0.118848889,2,2,"2",1.095899114
"6221","N",38,0,1,"F","W",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455458889,0.17133,3,1,"2",1.613799307
"6222","N",53,1,0,"F","W",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.36736,0.06309,1,2,"2",0.881346559
"6223","N",44,0,1,"M","W",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.59621,0.083348889,3,2,"2",0.624657072
"6224","N",49,1,0,"M","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.42455,0.14784,1,2,"1",1.479512513
"6225","Y",66,0,1,"M","B",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0.485458889,0.174408889,2,2,"2",0.780052183
"6226","Y",23,1,1,"M","H",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.64673,0.016878889,2,2,"2",0.853083509
"6227","N",57,1,1,"M","W",0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.303088889,0.02355,1,2,"2",1.623759265
"6228","Y",86,1,0,"M","W",0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.39773,0.18227,2,2,"2",0.63246491
"6229","N",31,1,1,"F","H",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.44816,0.089078889,3,2,"4",0.685653339
"6230","N",68,0,1,"F","W",0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0.341258889,0.17059,1,2,"2",1.292215276
"6231","Y",24,0,1,"M","H",1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588258889,0.051188889,3,2,"2",1.177822465
"6232","Y",20,0,0,"M","W",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.352568889,0.15221,2,2,"2",1.337678416
"6233","Y",23,1,0,"F","W",0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0.422088889,0.049718889,2,2,"2",1.717803121
"6234","N",46,1,1,"F","B",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0.39986,0.119658889,2,2,"2",1.849330902
"6235","Y",65,1,0,"F","W",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.72108,0.03945,2,2,"2",0.96156345
"6236","N",55,0,0,"F","W",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.434028889,0.082158889,1,2,"4",1.122489509
"6237","N",73,0,1,"M","W",0,1,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.5247,0.116108889,2,2,"1",1.7143709
"6238","N",49,1,0,"F","H",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440198889,0.04175,3,1,"2",1.704147774
"6239","N",60,1,1,"F","W",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.51985,0.046968889,2,1,"4",0.335778033
